"","airline","source_city","departure_time","stops","arrival_time","destination_city","class","duration","days_left","price"
"208125","1","2","4","0","0","5","0","30.08","15","44622"
"208240","1","2","4","0","0","5","0","30.08","16","44622"
"208339","1","2","4","0","0","5","0","30.08","17","44622"
"208449","1","2","4","0","0","5","0","30.08","18","44622"
"208564","1","2","4","0","0","5","0","30.08","19","44622"
"208678","1","2","4","0","0","5","0","30.08","20","44622"
"208798","1","2","4","0","0","5","0","30.08","21","44622"
"208906","1","2","4","0","0","5","0","30.08","22","44622"
"209018","1","2","4","0","0","5","0","30.08","23","44622"
"209124","1","2","4","0","0","5","0","30.08","24","44622"
"209235","1","2","4","0","0","5","0","30.08","25","44622"
"209353","1","2","4","0","0","5","0","30.08","26","44622"
"209462","1","2","4","0","0","5","0","30.08","27","44622"
"209581","1","2","4","0","0","5","0","30.08","28","44622"
"209687","1","2","4","0","0","5","0","30.08","29","44622"
"209803","1","2","4","0","0","5","0","30.08","30","44622"
"209904","1","2","4","0","0","5","0","30.08","31","44622"
"210022","1","2","4","0","0","5","0","30.08","32","44622"
"210139","1","2","4","0","0","5","0","30.08","33","44622"
"210250","1","2","4","0","0","5","0","30.08","34","44622"
"210367","1","2","4","0","0","5","0","30.08","35","44622"
"210474","1","2","4","0","0","5","0","30.08","36","44622"
"210590","1","2","4","0","0","5","0","30.08","37","44622"
"210695","1","2","4","0","0","5","0","30.08","38","44622"
"210808","1","2","4","0","0","5","0","30.08","39","44622"
"210925","1","2","4","0","0","5","0","30.08","40","44622"
"211036","1","2","4","0","0","5","0","30.08","41","44622"
"211152","1","2","4","0","0","5","0","30.08","42","44622"
"211257","1","2","4","0","0","5","0","30.08","43","44622"
"263997","1","4","0","0","5","5","0","30.08","2","54852"
"264030","1","4","0","0","5","5","0","30.08","3","51391"
"103127","1","0","1","0","0","4","1","30","4","15608"
"103737","1","0","1","1","0","4","1","30","9","14873"
"104323","1","0","1","0","0","4","1","30","13","14243"
"110291","5","0","4","0","2","3","1","30","7","16098"
"127839","1","4","4","1","2","5","1","30","4","12605"
"127991","1","4","4","0","2","5","1","30","5","14619"
"128124","1","4","4","1","2","5","1","30","6","12605"
"128142","1","4","4","1","2","5","1","30","6","13695"
"128259","1","4","4","1","2","5","1","30","7","12605"
"128281","1","4","4","1","2","5","1","30","7","13695"
"128421","1","4","4","1","2","5","1","30","8","13067"
"128426","1","4","4","1","2","5","1","30","8","14157"
"128548","1","4","4","0","2","5","1","30","9","13235"
"128568","1","4","4","0","2","5","1","30","9","14955"
"128695","1","4","4","1","2","5","1","30","10","13844"
"128701","1","4","4","1","2","5","1","30","10","14306"
"128887","1","4","4","1","2","5","1","30","11","13235"
"129056","1","4","4","0","2","5","1","30","12","13695"
"129231","1","4","4","1","2","5","1","30","13","12605"
"129402","1","4","4","1","2","5","1","30","14","12605"
"129404","1","4","4","1","2","5","1","30","14","13695"
"129569","1","4","4","1","2","5","1","30","15","11618"
"129571","1","4","4","1","2","5","1","30","15","11952"
"129755","1","4","4","0","2","5","1","30","16","10093"
"129762","1","4","4","0","2","5","1","30","16","11351"
"129914","1","4","4","0","2","5","1","30","17","9424"
"129915","1","4","4","0","2","5","1","30","17","9884"
"129931","1","4","4","0","2","5","1","30","17","11354"
"130103","1","4","4","0","2","5","1","30","18","9424"
"130289","1","4","4","0","2","5","1","30","19","10283"
"130461","1","4","4","0","2","5","1","30","20","9424"
"130634","1","4","4","0","2","5","1","30","21","9424"
"130640","1","4","4","0","2","5","1","30","21","9884"
"130809","1","4","4","0","2","5","1","30","22","10093"
"130991","1","4","4","0","2","5","1","30","23","10366"
"130995","1","4","4","0","2","5","1","30","23","10553"
"131161","1","4","4","0","2","5","1","30","24","9424"
"131170","1","4","4","0","2","5","1","30","24","10684"
"131354","1","4","4","0","2","5","1","30","25","8899"
"131535","1","4","4","0","2","5","1","30","26","10199"
"131707","1","4","4","0","2","5","1","30","27","8478"
"131884","1","4","4","0","2","5","1","30","28","8899"
"131886","1","4","4","0","2","5","1","30","28","9172"
"131887","1","4","4","0","2","5","1","30","28","9359"
"132058","1","4","4","0","2","5","1","30","29","8899"
"132061","1","4","4","0","2","5","1","30","29","9359"
"132067","1","4","4","0","2","5","1","30","29","10829"
"132240","1","4","4","0","2","5","1","30","30","10366"
"132245","1","4","4","0","2","5","1","30","30","10952"
"132423","1","4","4","0","2","5","1","30","31","9424"
"132427","1","4","4","0","2","5","1","30","31","9697"
"132606","1","4","4","0","2","5","1","30","32","8899"
"132787","1","4","4","0","2","5","1","30","33","9359"
"132963","1","4","4","0","2","5","1","30","34","9424"
"133138","1","4","4","0","2","5","1","30","35","8899"
"133140","1","4","4","0","2","5","1","30","35","9172"
"133318","1","4","4","0","2","5","1","30","36","8478"
"133500","1","4","4","0","2","5","1","30","37","9424"
"133502","1","4","4","0","2","5","1","30","37","9884"
"133682","1","4","4","0","2","5","1","30","38","10366"
"133862","1","4","4","0","2","5","1","30","39","9424"
"134038","1","4","4","0","2","5","1","30","40","9359"
"134214","1","4","4","0","2","5","1","30","41","8899"
"134389","1","4","4","0","2","5","1","30","42","8478"
"134393","1","4","4","0","2","5","1","30","42","8938"
"134565","1","4","4","0","2","5","1","30","43","8899"
"134750","1","4","4","0","2","5","1","30","44","8899"
"134913","1","4","4","0","2","5","1","30","45","9424"
"134921","1","4","4","0","2","5","1","30","45","9884"
"135086","1","4","4","0","2","5","1","30","46","9424"
"135257","1","4","4","0","2","5","1","30","47","8898"
"135266","1","4","4","0","2","5","1","30","47","9778"
"135423","1","4","4","0","2","5","1","30","48","9319"
"135425","1","4","4","0","2","5","1","30","48","9359"
"148171","1","4","0","1","2","1","1","30","3","15690"
"148340","1","4","0","1","2","1","1","30","5","14188"
"148516","1","4","0","1","2","1","1","30","7","15133"
"148961","1","4","0","1","2","1","1","30","12","13873"
"149414","1","4","0","1","2","1","1","30","17","7228"
"149420","1","4","0","1","2","1","1","30","17","7543"
"149944","1","4","0","1","2","1","1","30","22","7228"
"150130","1","4","0","1","2","1","1","30","24","6913"
"150858","1","4","0","1","2","1","1","30","31","6913"
"172360","1","3","1","0","0","4","1","30","17","5285"
"172590","1","3","1","0","0","4","1","30","19","4368"
"173205","1","3","1","0","0","4","1","30","24","4788"
"173460","1","3","1","0","0","4","1","30","26","4368"
"174350","1","3","1","0","0","4","1","30","33","4368"
"174895","1","3","1","0","0","4","1","30","38","4368"
"175171","1","3","1","0","0","4","1","30","40","4368"
"184707","1","1","0","0","5","2","1","30","31","7463"
"197864","1","1","1","0","0","4","1","30","2","30978"
"198453","1","1","1","1","0","4","1","30","9","16239"
"206865","5","2","2","0","5","5","0","30","3","70793"
"283057","1","3","1","0","0","4","0","30","3","53364"
"283372","1","3","1","0","0","4","0","30","10","51707"
"283695","1","3","1","0","0","4","0","30","17","51707"
"283788","1","3","1","0","0","4","0","30","19","51707"
"284043","1","3","1","0","0","4","0","30","24","51707"
"83794","1","5","2","0","5","1","1","29.92","47","5685"
"189631","1","1","4","0","0","5","1","29.92","18","7322"
"189917","1","1","4","0","0","5","1","29.92","20","5960"
"190622","1","1","4","0","0","5","1","29.92","25","5750"
"193116","1","1","4","0","0","5","1","29.92","43","5435"
"193243","1","1","4","0","2","5","1","29.92","44","5132"
"193478","1","1","4","0","2","5","1","29.92","46","4817"
"193481","1","1","4","0","0","5","1","29.92","46","5435"
"193600","1","1","4","0","0","5","1","29.92","47","5435"
"193712","1","1","4","0","0","5","1","29.92","48","5435"
"193823","1","1","4","0","2","5","1","29.92","49","4817"
"20181","1","2","2","0","5","4","1","29.83","1","12990"
"20424","1","2","2","0","5","4","1","29.83","3","12990"
"22422","1","2","2","0","5","4","1","29.83","15","5805"
"22600","1","2","2","0","5","4","1","29.83","16","5276"
"22799","1","2","2","0","5","4","1","29.83","17","5276"
"24146","1","2","2","0","5","4","1","29.83","24","5805"
"26655","1","2","2","0","5","4","1","29.83","38","5276"
"53018","5","5","0","0","2","0","1","29.83","2","22254"
"53154","5","5","0","0","2","0","1","29.83","3","16988"
"53320","5","5","0","0","2","0","1","29.83","4","16210"
"53469","5","5","1","0","4","0","1","29.83","5","15822"
"53941","5","5","0","0","2","0","1","29.83","8","16210"
"53950","5","5","1","0","4","0","1","29.83","8","16662"
"54098","5","5","1","1","4","0","1","29.83","9","16137"
"54459","5","5","1","1","4","0","1","29.83","11","14657"
"58048","5","5","0","0","2","0","1","29.83","30","7708"
"58408","5","5","0","0","2","0","1","29.83","32","7446"
"58590","5","5","0","0","2","0","1","29.83","33","7446"
"58774","5","5","0","0","2","0","1","29.83","34","7446"
"58956","5","5","0","0","2","0","1","29.83","35","7446"
"59338","5","5","0","0","2","0","1","29.83","37","8518"
"59507","5","5","0","0","2","0","1","29.83","38","7446"
"59695","5","5","0","0","2","0","1","29.83","39","7446"
"59879","5","5","0","0","2","0","1","29.83","40","7446"
"60061","5","5","0","0","2","0","1","29.83","41","7446"
"60246","5","5","0","0","2","0","1","29.83","42","7446"
"60617","5","5","0","0","2","0","1","29.83","44","7446"
"60798","5","5","0","0","2","0","1","29.83","45","7446"
"61156","5","5","0","0","2","0","1","29.83","47","7446"
"61339","5","5","0","0","2","0","1","29.83","48","7446"
"61713","5","5","0","1","2","4","1","29.83","2","16435"
"142741","1","4","0","0","2","3","1","29.83","4","11175"
"142798","1","4","0","0","2","3","1","29.83","4","15624"
"142951","1","4","0","1","2","3","1","29.83","6","11175"
"142977","1","4","0","0","2","3","1","29.83","6","12054"
"143505","1","4","0","0","2","3","1","29.83","11","11175"
"143553","1","4","0","0","2","3","1","29.83","11","15624"
"143774","1","4","0","1","2","3","1","29.83","13","12474"
"144286","1","4","0","0","2","3","1","29.83","18","5144"
"144526","1","4","0","0","2","3","1","29.83","20","5144"
"144587","1","4","0","1","2","3","1","29.83","20","6633"
"145117","1","4","0","0","2","3","1","29.83","25","4724"
"145367","1","4","0","0","2","3","1","29.83","27","4724"
"145993","1","4","0","0","2","3","1","29.83","32","4724"
"146225","1","4","0","0","2","3","1","29.83","34","5144"
"146827","1","4","0","0","2","3","1","29.83","39","4724"
"147074","1","4","0","0","2","3","1","29.83","41","5144"
"193259","1","1","4","0","2","5","1","29.83","44","7030"
"193376","1","1","4","0","2","5","1","29.83","45","6597"
"198277","1","1","1","1","0","4","1","29.83","7","14283"
"198441","1","1","1","1","0","4","1","29.83","9","13758"
"198896","1","1","1","0","0","4","1","29.83","13","13758"
"199170","1","1","1","0","0","4","1","29.83","16","6156"
"199619","1","1","1","0","0","4","1","29.83","20","5159"
"199741","1","1","1","0","0","4","1","29.83","21","5159"
"199948","1","1","1","0","0","4","1","29.83","23","5159"
"200390","1","1","1","0","0","4","1","29.83","27","4629"
"200523","1","1","1","0","0","4","1","29.83","28","5207"
"200597","1","1","1","0","0","4","1","29.83","30","4287"
"201074","1","1","1","0","0","4","1","29.83","34","4629"
"201283","1","1","1","0","0","4","1","29.83","37","4287"
"201752","1","1","1","0","0","4","1","29.83","41","4287"
"201862","1","1","1","0","0","4","1","29.83","42","4287"
"202088","1","1","1","0","0","4","1","29.83","44","4287"
"202604","1","1","1","0","0","4","1","29.83","49","4629"
"215894","1","2","2","0","5","4","0","29.83","2","57790"
"215934","1","2","2","0","5","4","0","29.83","3","56670"
"215998","1","2","2","0","5","4","0","29.83","4","53209"
"216057","1","2","2","0","5","4","0","29.83","5","53209"
"270354","1","4","0","0","2","3","0","29.83","4","52063"
"270451","1","4","0","0","2","3","0","29.83","6","52063"
"270702","1","4","0","0","2","3","0","29.83","11","52063"
"270798","1","4","0","0","2","3","0","29.83","13","52063"
"271040","1","4","0","0","2","3","0","29.83","18","52063"
"271137","1","4","0","0","2","3","0","29.83","20","52063"
"271377","1","4","0","0","2","3","0","29.83","25","52063"
"271481","1","4","0","0","2","3","0","29.83","27","52063"
"271729","1","4","0","0","2","3","0","29.83","32","52063"
"271821","1","4","0","0","2","3","0","29.83","34","52063"
"272089","1","4","0","0","2","3","0","29.83","39","52063"
"272194","1","4","0","0","2","3","0","29.83","41","52063"
"295933","1","1","1","0","0","4","0","29.83","2","57777"
"296084","1","1","1","0","0","4","0","29.83","6","54481"
"296126","1","1","1","0","0","4","0","29.83","7","54481"
"296219","1","1","1","0","0","4","0","29.83","9","54481"
"296409","1","1","1","0","0","4","0","29.83","13","54481"
"296459","1","1","1","0","0","4","0","29.83","14","54481"
"296549","1","1","1","0","0","4","0","29.83","16","54481"
"296731","1","1","1","0","0","4","0","29.83","20","54481"
"296778","1","1","1","0","0","4","0","29.83","21","54481"
"296869","1","1","1","0","0","4","0","29.83","23","54481"
"297048","1","1","1","0","0","4","0","29.83","27","54481"
"297096","1","1","1","0","0","4","0","29.83","28","54481"
"297186","1","1","1","0","0","4","0","29.83","30","54481"
"297365","1","1","1","0","0","4","0","29.83","34","54481"
"297410","1","1","1","0","0","4","0","29.83","35","54481"
"297499","1","1","1","0","0","4","0","29.83","37","54481"
"297681","1","1","1","0","0","4","0","29.83","41","54481"
"297728","1","1","1","0","0","4","0","29.83","42","54481"
"297815","1","1","1","0","0","4","0","29.83","44","54481"
"298024","1","1","1","0","0","4","0","29.83","49","54481"
"104166","1","0","1","1","0","4","1","29.75","12","12385"
"105178","1","0","1","0","0","4","1","29.75","19","6562"
"106229","1","0","1","0","0","4","1","29.75","26","6287"
"107270","1","0","1","0","0","4","1","29.75","33","6287"
"108313","1","0","1","0","0","4","1","29.75","40","6287"
"181582","1","1","0","1","5","2","1","29.75","11","13107"
"181901","1","1","0","0","5","2","1","29.75","13","13107"
"184373","1","1","0","0","5","2","1","29.75","29","8046"
"184713","1","1","0","0","5","2","1","29.75","31","8309"
"185185","1","1","0","0","5","2","1","29.75","34","7784"
"185820","1","1","0","0","5","2","1","29.75","38","8309"
"186625","1","1","0","0","5","2","1","29.75","43","7311"
"189630","1","1","4","0","0","5","1","29.75","18","7122"
"189927","1","1","4","0","0","5","1","29.75","20","7122"
"194222","1","1","4","0","2","0","1","29.75","7","14283"
"194358","1","1","4","0","2","0","1","29.75","9","17538"
"194729","1","1","4","0","2","0","1","29.75","14","13863"
"194891","1","1","4","1","2","0","1","29.75","16","12113"
"194902","5","1","0","0","2","0","1","29.75","16","14897"
"194991","5","1","0","0","2","0","1","29.75","17","14597"
"194994","5","1","0","0","2","0","1","29.75","17","14897"
"195342","1","1","4","0","2","0","1","29.75","21","9908"
"195954","1","1","4","0","2","0","1","29.75","28","9278"
"196562","1","1","4","0","2","0","1","29.75","35","7359"
"197165","1","1","4","0","2","0","1","29.75","42","6299"
"10533","5","2","2","0","5","0","1","29.67","4","12222"
"10890","5","2","2","0","5","0","1","29.67","6","12222"
"11071","5","2","2","0","5","0","1","29.67","7","12401"
"11423","5","2","2","0","5","0","1","29.67","9","14767"
"11609","5","2","2","0","5","0","1","29.67","10","13874"
"12058","5","2","2","0","5","0","1","29.67","12","12401"
"12255","5","2","2","0","5","0","1","29.67","13","12222"
"35401","5","2","0","1","2","1","1","29.67","1","18757"
"35503","5","2","0","1","2","1","1","29.67","2","19597"
"35602","5","2","0","1","2","1","1","29.67","3","23377"
"109951","1","0","1","0","0","3","1","29.67","4","12385"
"110512","1","0","1","0","0","3","1","29.67","9","13309"
"111202","1","0","1","0","0","3","1","29.67","15","10390"
"111353","1","0","1","0","0","3","1","29.67","16","8935"
"111611","1","0","1","0","0","3","1","29.67","18","7295"
"112114","1","0","1","0","0","3","1","29.67","22","7570"
"112237","1","0","1","0","0","3","1","29.67","23","7780"
"112505","1","0","1","0","0","3","1","29.67","25","7295"
"113001","1","0","1","0","0","3","1","29.67","29","7295"
"113123","1","0","1","0","0","3","1","29.67","30","7570"
"113393","1","0","1","0","0","3","1","29.67","32","7295"
"113885","1","0","1","0","0","3","1","29.67","36","7295"
"114010","1","0","1","0","0","3","1","29.67","37","7295"
"114277","1","0","1","0","0","3","1","29.67","39","7295"
"114772","1","0","1","0","0","3","1","29.67","43","7295"
"114899","1","0","1","0","0","3","1","29.67","44","7295"
"115187","1","0","1","0","0","3","1","29.67","46","7295"
"121852","1","4","0","0","2","2","1","29.67","16","7076"
"123061","1","4","0","0","2","2","1","29.67","23","7076"
